-10.182,-11.383,5.3324,27.504,15.982,14.491,1.4998,7.7066,-1.9775,-4.5508,1.9627,4.7896,1.939,-1.0889,-3.5148,-23.009,-29.883,-3.2679,11.915,20.804,8.6244,14.382,28.866,7.6896,18.801,-36.805,-3.026,6.9301,-22.021,-10.458,18.715,-5.0833,1.8267,4.0442,8.6446,-10.491,-8.9517,10.238,-9.5673,18.406,-8.4048,20.317,-0.2891,-25.813,3.3514,-10.315,-0.88835,0.44207,-14.522,-15.204,-11.546,11.297,10.65,3.6671,6.1507,2.4685,19.681,-2.1456,34.221,12.3,-2.277,-5.4411,-20.958,-5.3792,12.695,19.666,-0.717,-8.4697,15.748,-2.8481,1.9094,0.12309,-2.8034,15.264,-1.4496,-13.191,-24.66,-1.1857,-6.8054,-12.611,11.672,-7.9581,13.605,-4.2345,10.231,-6.199,17.789,16.955,0.68289,-10.314,17.194,-0.40064,6.4308,17.715,0.23194,5.8069,-5.7551,3.005,-23,-3.4385,-6.3218,-20.692,-11.505,18.729,5.5091,8.2471,4.424,1.7211,3.4655,-2.5168,-1.8111,18.958,-14.416,0.45832,7.481,-3.3373,3.8742,-3.3814,7.8439,-15.206,4.1737,8.9736,7.795,24.64,19.851,-12.507,-0.75327,15.534,1.3641,-2.347,15.465,-3.8214,10.152,-1.7704,-18.755,-7.3633,22.829,-20.342,-9.9539,-5.6546,8.2051,3.6225,3.0187,-9.3114,0.084685,5.1568,-0.59134,18.9,27.652,-1.6558,2.956,20.938,6.1528,-11.175,14.775,1.4882,8.1362,-17.136,-30.596,11.47,6.4738,30.321,-22.95,-4.1953,15.5,-41.846,22.587,23.845,6.824,-11.779,-36.346,-23.735,-26.571,-10.333,-10.625,-5.121,1.2138,25.841,0.77231,-2.541,6.1295,-20.184,25.086,5.3716,11.303,-18.635,-7.094,-7.7061,-0.69696,-6.0833,15.862,-11.517,8.7492,13.825,-13.861,23.432,6.4056,11.925,0.93153,1.9351
2.376,-16.231,-26.972,16.362,-31.901,33.135,-72.948,-2.6718,-20.409,-24.893,-14.1,-3.6653,-51.979,-51.094,-4.2449,-5.6758,-36.324,-7.0678,-13.205,3.2277,6.4638,22.295,-25.313,9.4363,-26.848,18.754,-18.073,-18.922,6.5445,-4.0314,4.0786,-17.207,-11.403,-24.438,24.829,-3.7064,-52.628,-32.878,-16.713,-5.04,4.6827,36.062,1.2913,51.805,15.379,-15.874,-43.848,50.282,-6.9106,-52.179,61.037,-55.101,-4.043,31.009,-41.869,-23.05,35.157,22.664,-37.009,-2.2636,-26.943,18.391,27.947,-28.969,12.173,-24.756,-42.109,-11.278,-41.773,-39.901,-5.2163,10.309,-20.322,-12.901,3.7551,-19.663,4.4186,-19.641,-13.661,0.37648,-23.825,-40.163,-14.85,-14.18,-8.1833,10.309,31.025,27.639,27.68,-0.41516,30.487,13.647,-25.265,-19.642,1.7549,-16.599,-1.7256,18.72,3.0613,12.498,-3.2306,-59.509,8.6377,-12.872,15.23,-13.673,-18.184,10.515,8.9649,51.311,-11.747,-21.919,-11.332,-38.608,-23.192,11.656,-0.92736,-12.414,-22.052,69.029,24.093,25.977,27.527,-36.078,-26.399,-7.1731,-21.577,-68.707,6.5012,-32.145,-21.297,-53.165,-21.341,-33.162,-3.6382,-28.444,-6.8639,-16.746,24.272,0.89756,-0.52665,30.942,-70.162,3.7738,5.2927,-22.987,-19.829,-16.615,-51.205,-9.6033,7.8776,4.1618,-17.636,-44.311,9.8004,-30.808,-52.148,-0.80734,72.546,51.737,-56.462,14.663,-2.3663,29.459,-41.583,-115.58,-7.2341,0.78708,-5.3181,-83.834,-0.72405,-16.284,-3.9437,-21.815,-15.383,-22.598,11.286,-64.8,-3.2427,0.005523,6.9284,-99.024,-8.4663,37.204,-14.702,-26.581,9.8111,-37.825,-11.998,5.9281,-31.943,37.771,-15.307,-4.0513,25.149,-11.397,4.8167,-1.4379,18.293,7.0649
3.1335,-36.798,-2.5728,-0.55285,-3.5618,13.283,-7.101,-3.975,-11.894,-40.233,-11.775,-35.268,-2.939,-4.8978,9.9223,14.105,-19.732,5.0583,-8.9361,-0.98244,8.7032,-20.853,2.0091,-14.882,12.561,3.8894,1.3713,35.057,-30.907,-24.41,-41.19,-9.5777,6.2991,18.688,-1.6674,-46.26,8.9634,-10.625,-52.176,12.792,12.294,14.528,-11.96,6.709,53.36,9.5679,13.272,4.6413,16.384,-9.84,-9.0976,32.008,46.789,38.696,-2.6479,-16.524,-17.756,5.9803,6.0611,-24.124,7.354,-8.3804,35.236,-25.155,17.315,-49.897,-17.46,25.646,2.6103,27.868,-9.0466,-8.6682,3.6975,19.893,-6.076,15.565,-29.298,-31.491,-24.865,-37.394,10.974,-34.241,3.1812,-6.401,9.2262,43.157,39.887,-0.77588,21.941,12.28,38.407,-16.918,-2.1027,50.829,15.76,24.959,6.77,-24.829,-15.975,-40.812,-27.276,-25.435,-11.678,15.902,0.34987,56.117,-17.634,63.2,-21.173,27.905,-3.6853,2.2868,-10.737,-13.62,5.2376,17.172,-4.4812,-15.652,-31.062,-6.2413,-13.705,-11.685,-27.079,-3.1742,15.962,-5.5349,5.7646,-21.742,-1.9078,80.564,32.413,-29.023,43.759,32.199,-0.6696,-32.129,28.665,-7.015,13.565,-14.281,-28.002,11.919,-37.506,-14.179,3.1878,-48.009,18.711,2.1245,36.106,-20.51,-23.81,5.8932,3.105,9.3706,-22.978,-1.3035,-0.47757,59.36,-8.3034,27.619,30.013,23.464,-51.798,-21.24,19.765,-29.741,28.964,12.117,24.766,-51.048,-12.58,-17.083,-22.185,13.531,25.74,0.48036,14.603,-3.2407,-14.601,-18.437,2.8718,-30.21,14.91,37.896,-5.1846,5.5212,-39.713,-40.501,5.4541,-28.501,1.2569,5.2537,-7.0921,3.4311,-53.89,2.5556,-16.355,19.215,18.973,-56.004
20.683,-41.54,-3.921,-26.046,46.022,-31.881,-7.8877,12.002,-29.949,17.043,-7.1565,38.779,-18.8,-8.9267,8.1862,9.1967,55.894,-13.324,-41.17,19.059,21.011,-0.76358,24.965,12.57,20.557,-36.323,-38.436,13.252,10.359,53.934,-47.307,1.6026,15.773,-12.124,36.53,-12.662,-4.4271,-27.266,-15.228,28.365,-15.542,4.8363,-23.334,7.1358,-4.646,46.936,25.089,-12.299,-21.718,14.99,10.986,23.275,1.74,-25.613,-16.837,3.0652,-8.388,-7.0102,-0.24829,21.995,6.6665,3.9282,28.906,17.422,-0.77271,36.583,-31.995,3.7723,25.655,-28.958,-2.0491,-15.607,21.417,-26.116,-11.502,24.316,12.508,-15.451,14.307,-6.7466,-19.854,-8.2146,-1.6852,52.064,-7.9448,30.219,-14.688,-11.449,0.31905,13.724,33.914,-17.919,15.191,-35.964,-0.017947,0.26627,9.8896,-1.3688,4.574,36.528,-16.31,43.69,-48.948,42.912,-23.235,10.673,-23.516,51.884,10.163,-39.916,4.3135,21.981,-20.459,-8.898,-20.844,-19.148,-4.7204,-12.285,7.7595,47.376,0.12742,-32.526,15.435,-13.739,0.74296,24.566,-12.504,-31.679,-69.351,-50.823,40.084,-28.267,29.033,55.139,64.202,2.3944,-27.316,-7.825,-24.357,-3.2939,-4.7161,-54.375,-5.9585,60.538,27.592,-5.8196,-28.409,7.2864,23.583,-9.4698,-7.7931,3.1132,-13.336,4.2883,-16.598,11.871,0.75701,43.516,47.029,3.133,8.0079,-33.627,18.892,45.946,-7.659,-51.375,67.222,46.428,-52.456,2.7066,-4.0051,-33.891,2.9451,-0.75067,-13.92,-18.843,7.6191,-4.2128,-14.617,5.4756,-9.6877,20.124,56.542,-38.549,35.455,8.5472,25.758,26.132,-15.558,-14.017,-22.631,8.4374,-2.7503,-25.914,83.458,6.4695,33.402,15.32,-0.67401,15.864
-15.013,17.377,-33.935,-12.487,-17.218,20.607,-33.612,-14.359,4.3137,-31.671,-35.57,-59.587,-20.083,-4.6163,2.6117,31.792,22.379,-6.4615,-13.273,-46.468,2.8448,-16.956,-22.36,-4.9473,-52.668,49.689,20.76,18.128,59.611,4.7375,-15.046,-10.456,-30.359,4.7541,-5.7201,-40.963,15.16,-22.318,-17.292,-33.363,15.635,-65.98,-8.6779,33.262,10.901,-25.485,18.291,-5.7396,-12.177,1.9397,5.9597,-2.9046,-24.859,-28.692,1.875,-0.7853,-10.833,14.342,6.0942,4.7192,10.506,-37.684,-16.821,-30.915,21.575,-17.727,-5.8861,14.493,-31.614,-23.145,-19.651,-6.8071,-8.5028,-45.129,-51.917,13.612,60.58,0.059191,-40.828,42.961,-37.812,9.6154,-18.173,10.583,-39.376,-31.946,39.313,-11.85,-17.751,18.998,-8.471,25.731,23.985,-28.211,-23.448,21.621,3.5184,-10.75,-2.4473,-23.197,16.141,-32.778,2.2165,-19.109,-30.752,-23.032,-24.99,-8.4537,-16.905,-25.516,21.854,-25.731,-24.294,13.81,-25.742,-14.651,-7.7387,6.9793,-27.506,21.153,3.95,46.808,-17.109,-70.135,-15.221,18.347,-49.126,37.016,4.7432,5.9132,-30.272,46.792,-6.37,6.0556,-4.6369,-10.872,-15.338,-3.26,-6.6713,-12.958,-19.436,-45.476,-48.26,16.674,-6.2529,-6.4424,-27.812,15.963,-35.538,-12.603,-5.0917,-11.075,-11.906,-12.134,-26.995,-19.388,-2.4198,-31.964,57.865,-16.94,-2.5638,-23.816,34.624,14.514,-18.239,-15.609,-49.626,-35.279,-6.9052,-13.845,34.837,36.075,3.8846,-23.132,64.551,21.591,22.028,-29.756,-14.726,-54.837,8.3878,6.0116,1.4739,-31.443,13.159,-16.501,-10.47,30.354,28.87,-6.3552,0.96257,2.7344,-9.8467,-5.15,116.08,-28.946,-12.301,-36.742,-9.6552,34.627
-42.757,-19.742,4.5849,3.4887,-14.808,-37.705,4.6935,-44.006,-3.9585,16.244,-8.2495,13.987,15.301,-11.361,-33.091,0.013736,30.671,-19.537,-23.744,-6.3812,39.938,-43.185,14.858,-72.824,-1.3633,54.607,27.655,12.765,-25.405,30.327,29.95,-12.832,8.6344,11.017,-7.8619,-29.085,-44.094,23.993,-22.471,-21.136,-7.4828,24.607,1.9833,-15.027,-24.366,3.7385,-0.6952,-14.663,26.614,38.664,-23.656,-28.93,7.0962,-7.7663,-7.7608,20.078,-2.8771,-6.9605,-5.6197,0.77452,20.889,21.396,7.8841,10.777,4.5977,25.087,1.4165,-10.683,-17.162,-3.4486,-8.1719,21.754,-26.687,3.5775,22.587,-55.69,-28.405,-13.819,-23.802,-13.771,-48.337,-18.78,19.709,-34.189,-11.417,-24.284,-17.127,-23.844,-6.2211,16.054,22.5,-18.777,21.361,-6.0558,27.757,8.7803,-40.331,-7.7733,-10.35,-14.697,7.4627,6.5844,13.517,-15.26,3.4943,5.3745,-13.469,-40.568,-0.9962,48.443,14.012,17.803,-6.2765,-21.74,21.556,-14.759,-24.254,9.4266,-37.367,31.641,-22.938,18.269,-5.463,-5.4552,16.335,12.815,-10.125,-0.41502,19.609,15.954,-28.677,7.5088,5.6279,-17.83,-9.9946,-47.557,12.102,-8.02,-9.8737,7.1838,6.3329,-10.178,-9.044,0.1668,-6.6252,-9.809,-58.14,-24.479,-12.756,-57.424,-3.9687,-4.8476,0.38356,8.4121,8.2675,-18.888,13.783,13.893,-27.697,-28.344,-4.1366,14.534,37.103,-29.476,24.594,-1.2767,17.734,-37.797,14.375,13.608,5.7028,27.202,-21.077,-27.159,53.057,-11.711,-44.523,-4.1297,16.787,21.361,-27.905,-31.504,2.2391,-34.277,-13.646,-26.898,-18.744,34.355,-7.7562,54.456,-0.6442,-4.6666,6.3059,19.759,-25.221,-52.07,13.32,4.207,27.664,-23.819
-0.17765,-34.424,-34.771,46.571,15.766,3.36,38.569,-22.394,-22.493,27.445,0.81698,-33.458,-43.158,9.4028,-15.139,27.956,-48.25,4.7709,17.803,-12.716,-20.501,26.116,-19.406,-14.115,5.4605,-27.759,30.103,5.9507,0.16488,-7.1884,-12.459,-20.339,-33.265,-17.729,-62.73,-31.146,13.886,-7.0444,41.466,-15.72,3.4748,-14.358,3.7774,-6.7907,2.3636,-40.298,-4.9203,18.906,1.7156,4.2734,-11.638,10.205,-41.924,-10.347,42.744,14.304,-27.212,-27.303,-33.47,1.4406,-25.162,25.894,-7.8016,7.0551,15.662,-0.79115,-12.419,-34.118,23.128,-24.283,-42.199,-13.006,-14.688,-16.196,-21.462,-24.058,-32.953,-34.72,-12.961,17.708,-13.321,-7.8675,25.054,-35.622,29.48,-10.785,-15.839,15.079,-14.916,-7.3833,-5.1193,11.529,-3.5813,-16.234,29.102,-10.061,-18.38,52.594,-2.2233,23.12,-10.388,-15.032,-42.137,-27.101,-7.7409,-6.2023,11.671,-27.162,-4.2176,-40.09,14.088,-8.3225,-50.75,4.8283,4.8946,5.2194,9.2378,9.6149,-2.8039,-11.18,28.449,-15.982,24.288,-32.332,-10.78,-18.075,-3.2125,-45.29,-20.337,19.532,-41.38,-32.132,-18.067,30.559,-20.881,41.889,-25.814,-10.138,-45.733,28.87,21.017,-42.08,31.313,-26.494,-45.029,9.5106,-33.051,-17.925,0.063074,-16.291,12.21,6.5811,-2.8445,15.188,-5.2985,34.003,-13.197,28.377,18.028,7.4576,-9.0774,5.8582,-6.4955,-20.069,23.946,17.016,-18.635,-17.374,-71.009,-36.924,51.744,2.6144,-14.301,-13.405,86.307,34.231,-21.012,-7.7433,-22.297,31.485,-12.965,1.0768,17.743,-2.0545,38.569,-2.0484,29.961,-33.884,-8.9441,17.352,9.411,29.284,-19.286,-3.2768,118.96,-14.56,18.876,-17.336,-35.178,-36.326
-64.039,-6.2957,-1.7411,-17.655,-0.53709,32.218,-58.997,-13.827,-0.97064,-5.7018,19.135,-28.565,-17.513,-28.464,22.929,-12.807,-44.086,2.7055,-14.277,20.012,35.383,12.636,-24.118,-26.782,-41.352,42.394,9.0921,-34.763,9.2425,28.741,45.556,22.777,4.7154,-42.162,16.918,0.64723,-7.792,18.51,23.723,-5.8705,-17.017,63.918,3.3333,9.7744,-0.83312,-5.7902,26.938,-5.8714,-0.43995,-18.763,25.395,28.361,-35.646,-29.825,-17.045,-38.357,18.102,12.448,-30.673,-11.117,22.173,-35.743,-35.581,-17.673,24.063,-34.72,-22.658,-21.2,-42.839,3.7573,-32.603,8.2335,-30.731,-18.857,-14.798,13.829,-11.595,8.0236,37.563,-3.6866,7.9851,-1.5673,-27.552,11.15,-49.294,18.701,-6.9352,12.226,-44.588,-2.7347,9.3838,23.075,-26.611,-107.99,-13.229,4.1661,-28.169,2.9557,31.53,27.104,11.437,-83.251,-32.847,-15.085,-21.185,7.2369,-0.65323,-26.514,7.7166,4.2257,19.327,8.4114,-39.678,-11.734,-16.175,56.17,16.18,-24.441,-9.8635,-21.557,25.697,5.6825,26.166,-46.833,-20.419,-2.2113,-20.238,-72.76,30.958,13.501,-1.8439,-49.789,-2.125,-50.315,13.402,-21.746,-13.121,-13.498,-32.336,24.067,-12.54,-46.383,10.606,-22.684,7.9099,-5.5931,13.866,-15.175,-16.31,-55.661,-29.873,8.727,-17.337,-33.153,-0.091799,-14.859,-31.137,-32.629,29.219,-4.9513,-47.623,-11.4,11.609,-12.181,-27.492,-22.556,-38.573,-21.076,-24.403,-55.481,44.213,-9.4534,-2.808,27.547,43.433,-8.0121,27.935,-35.932,2.9375,34.596,-8.7668,-17.584,6.014,16.167,-16.4,25.698,23.409,16.349,-23.934,6.9617,-20.295,-4.97,32.683,-20.158,76.403,11.376,50.07,20.904,-65.367,-1.1642
-33.215,10.168,-15.613,-13.009,3.8632,-55.639,-27.834,-9.3912,11.703,38.285,-3.6256,-26.575,-29.717,-21.971,-4.4117,56.791,22.017,-13.483,27.375,-10.148,-34.34,-1.7235,14.263,3.3044,12.11,63.066,24.306,4.184,-33.481,-24.157,-26.341,35.287,-20.08,8.4517,-9.1546,-31.482,3.0948,-4.883,-19.794,9.4832,0.23896,30.895,6.0116,-2.38,0.2247,-6.1005,0.68285,18.092,7.9091,-12.567,-8.102,-37.164,28.975,-67.255,-29.191,-12.379,-16.002,37.983,-14.415,21.099,-27.065,-13.72,-4.5217,-7.7305,-34.761,-37.225,23.567,-24.512,-16.761,-18.076,1.4793,-28.391,-17.617,-2.6971,-29.728,-13.568,47.043,-6.9494,-46.512,-27.934,11.045,9.7214,-16.292,21.428,11.565,-36.976,-43.301,10.016,5.6933,-26.708,19.362,13.087,-12.862,8.6049,-8.8829,-26.915,-47.323,-33.191,28.305,-23.958,22.141,8.9462,-2.2284,37.932,-20.773,-87.88,0.92341,9.7849,15.864,42.04,12.896,-0.26325,4.307,-31.352,-4.4649,15.043,-2.4435,-4.0304,-7.1236,-10.604,-26.159,-10.522,-27.537,5.077,12.844,81.842,-25.932,-17.293,-10.445,1.5679,-74.652,-27.318,11.801,-28.019,-7.7346,12.258,-13.123,-1.2049,50.727,57.156,7.2878,-6.7797,40.797,-14.935,20.798,20.263,26.415,20.505,-3.0755,-8.9149,-14.719,12.909,22.333,-12.959,26.306,-17.028,-34.032,-7.6856,-12.025,26.535,14.345,-32.705,-14.771,0.10274,-3.2362,-52.595,19.569,-14.18,-37.485,1.1792,-11.947,-37.995,6.6769,19.097,73.257,0.85148,-15.443,22.729,-7.186,8.5875,37.12,4.7687,-23.03,-12.134,36.066,-36.459,-9.0411,-10.977,-16.176,-15.138,-21.733,-9.1232,42.719,-15.01,24.955,-19.905,-58.241,8.661,0.56913,1.4834
-12.17,4.4382,29.771,26.313,32.016,-15.624,21.524,6.4636,-14.002,-11.681,-9.7284,3.5621,15.13,32.263,1.3178,-23.897,25.782,37.892,-15.036,-1.6665,-13.638,-9.3809,9.7928,1.3531,5.5115,-24.674,-14.103,33.174,19.259,-15.837,-46.116,-0.53459,-0.91787,-12.868,31.468,-35.322,8.2,19.956,-19.248,-24.103,-13.205,-7.5598,-1.8118,-18.428,-2.018,13.053,-14.7,-15.416,51.777,7.3175,-28.999,-66.396,36.024,-31.83,14.537,15.087,-31.282,13.067,39.166,-46.116,-4.4257,-19.033,-0.80715,-24.342,-8.0412,3.0941,13.587,-23.112,20.426,-37.796,31.085,-10.027,12.694,12.649,-8.0565,-0.98387,23.046,-2.5667,-0.7347,-3.4742,31.795,-47.995,25.465,7.2429,-55.331,8.7344,7.2784,-25.067,-19.601,-34.349,19.08,25.591,-29.007,-30.046,1.4441,-24.566,-12.527,2.0693,-34.437,30.918,-8.7667,-7.3713,7.4195,-2.1246,-26.518,8.2104,-11.345,-15.628,-6.5209,28.237,-5.6911,29.364,24.053,-19.765,-24.346,-22.136,-2.5971,-28.962,26.329,-32.866,-28.644,-15.62,15.384,-19.955,-25.864,-16.234,22.395,18.227,19.176,-28.844,-25.286,7.9076,-23.565,-8.1071,-26.113,37.378,-0.83906,26.078,65.704,-28.232,-8.8921,-14.847,2.5867,40.595,8.8759,37.82,40.884,-8.4617,22.146,-41.505,45.308,-10.085,14.529,-42.987,6.8673,-10.905,-11.915,28.473,31.529,-10.5,31.911,5.104,-17.66,28.588,-44.128,-20.717,-5.8316,-19.389,18.207,19.462,-20.25,7.672,8.5922,33.912,52.102,2.6225,-19.437,12.35,-33.913,-10.86,8.2082,-1.6821,10.166,21.423,18.459,-5.6742,17.76,3.689,-20.443,-14.62,9.8953,28.13,2.6389,51.39,2.4331,9.255,18.272,7.4952,2.322,21.165
